Strain,UserID,radiation,timepoint..hr.,Bgd,FociPerGy,D,Eq,let_slope,let_saturation,xray_slope,xray_saturation,All_LET_tau,All_LET_RIFmax,All_LET_rho,Ar_tau,Ar_Rho,Fe_tau,Fe_Rho,X0.1Gy_tau,X0.1Gy_DSBpRIF,X1Gy_tau,X1Gy_DSBpRIF,X4Gy_tau,X4Gy_DSBpRIF,X4Gy_Rho
CC061,260CC,Ar 350 MeV/n,4,1.14,4.601903586,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Fe 600 MeV/n,4,0.24,2.315631889,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Si 350 MeV/n,4,2.885,6.81910275,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,X-ray,4,0.15,3.18956044,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Ar 350 MeV/n,8,0.85,1.558504418,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Fe 600 MeV/n,8,0.11,2.551354049,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Si 350 MeV/n,8,3.16,0,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Ar 350 MeV/n,24,0.34,0.93477131,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Fe 600 MeV/n,24,0.145,1.130906274,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Si 350 MeV/n,24,1.36,0.533493708,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,X-ray,24,0.47,0.208850821,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Ar 350 MeV/n,48,0.24,1.007276507,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Fe 600 MeV/n,48,0.48,0.368222308,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,Si 350 MeV/n,48,0.575,0.898335745,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,260CC,X-ray,48,0.11,0.316940281,0.000657,0.346,0.006800901,0.113881133,1.792916225,1,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC042,261CC,Ar 350 MeV/n,4,0.53,4.045705561,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Fe 600 MeV/n,4,0.2,2.634615385,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Si 350 MeV/n,4,1.855,4.849131693,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,X-ray,4,0.275,1.992307692,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Ar 350 MeV/n,8,0.68,1.48408264,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Fe 600 MeV/n,8,0.15,2.135762379,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Si 350 MeV/n,8,2.4,1.016642547,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Ar 350 MeV/n,24,0.47,0.505197505,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Fe 600 MeV/n,24,0.2,0.781564679,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Si 350 MeV/n,24,1.14,0.580310881,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,X-ray,24,0.895,0.114763264,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Ar 350 MeV/n,48,0.245,0.54989605,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Fe 600 MeV/n,48,0.16,0.454395817,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,Si 350 MeV/n,48,0.415,0.643994211,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC042,261CC,X-ray,48,0.115,0.2805734,0.00178,0.253,0.007035261,0.42818972,1.224751718,0.953732119,6.220915829,0.01163637,0.874307156,6.102994542,0.882840553,6.276352797,0.8713836,2.571888669,1,9.520066917,3.756927892,11.02226456,10.87427656,0.848786671
CC037,263CC,Ar 350 MeV/n,4,1.09,3.919828482,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Fe 600 MeV/n,4,0.7,3.912098552,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Si 350 MeV/n,4,3.705,2.582489146,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,X-ray,4,0.285,2.657692308,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Ar 350 MeV/n,8,0.96,0.910245582,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Fe 600 MeV/n,8,0.25,3.655395341,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Si 350 MeV/n,8,2.24,1.563314038,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Ar 350 MeV/n,24,0.44,1.10524948,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Fe 600 MeV/n,24,0.325,1.614446166,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Si 350 MeV/n,24,1.06,0.788860104,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,X-ray,24,0.72,0.22888413,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Ar 350 MeV/n,48,0.285,1.059251559,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Fe 600 MeV/n,48,0.315,0.675251743,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,Si 350 MeV/n,48,0.58,1.267004342,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,263CC,X-ray,48,0.225,0.400725672,0.000635,0.479,0.006598552,0,1.785264066,0.764740686,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC051,280CC,Ar 350 MeV/n,4,0.23,4.281802235,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Fe 600 MeV/n,4,0.22,3.18305726,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Si 350 MeV/n,4,1,5.287988423,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,X-ray,4,0.22,1.573351648,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Ar 350 MeV/n,8,0.26,1.749740125,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Fe 600 MeV/n,8,0.14,2.147552583,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Si 350 MeV/n,8,1.375,1.435600579,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Ar 350 MeV/n,24,0.32,0.858887734,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Fe 600 MeV/n,24,0.225,1.00813323,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Si 350 MeV/n,24,0.51,0.57161362,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,X-ray,24,0.32,0.17267428,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Ar 350 MeV/n,48,0.31,0.580301455,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Fe 600 MeV/n,48,0.35,0.346824167,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,Si 350 MeV/n,48,0.455,0.625904486,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC051,280CC,X-ray,48,0.145,0.249845349,0.000785,0.237,0.008137816,0.62727373,0.772571588,0.915865402,6.430561081,0.011568223,0.895895486,6.388361544,0.911920743,6.45334996,0.890068433,2.472135992,1,10.4412238,4.571258122,10.25130561,17.02839619,0.845078219
CC037,882CC,Ar 350 MeV/n,4,1.19,4.679573805,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Fe 600 MeV/n,4,0.43,4.570331586,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Si 350 MeV/n,4,2.435,0.099855282,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,X-ray,4,0.3,2.50521978,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Ar 350 MeV/n,8,1.04,1.443607069,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Fe 600 MeV/n,8,0.15,2.996060001,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Si 350 MeV/n,8,1.825,2.65918958,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Ar 350 MeV/n,24,0.57,0.703742204,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Fe 600 MeV/n,24,0.32,1.471727343,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Si 350 MeV/n,24,1.65,0,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,X-ray,24,1.045,0.072924102,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Ar 350 MeV/n,48,0.34,1.741164241,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Fe 600 MeV/n,48,0.78,0.588690937,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,Si 350 MeV/n,48,0.65,1.001447178,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,882CC,X-ray,48,0.18,0.257030692,0.000456,0.506,0.008050482,0,1.262347875,0.842885359,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC061,893CC,Ar 350 MeV/n,4,2.19,5.142671518,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Fe 600 MeV/n,4,0.39,3.619652327,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Si 350 MeV/n,4,2.895,1.843704776,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,X-ray,4,0.215,2.510714286,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Ar 350 MeV/n,8,1.26,1.498050936,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Fe 600 MeV/n,8,0.1,2.516445212,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Si 350 MeV/n,8,2.87,0.391823444,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Ar 350 MeV/n,24,0.705,0.219594595,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Fe 600 MeV/n,24,0.24,1.079492641,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Si 350 MeV/n,24,1.5,0,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,X-ray,24,1.58,0.249072091,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Ar 350 MeV/n,48,0.295,1.471269346,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Fe 600 MeV/n,48,1.25,0.508714175,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,Si 350 MeV/n,48,0.605,1.275325615,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC061,893CC,X-ray,48,0.195,0.42535094,0.000477,0.606,0.006636808,0,0.959447427,0.522294479,5.499254129,0.012172616,0.888147841,4.725110049,0.877725615,5.912422651,0.895290206,2.976818992,1,9.619977703,3.287971966,14.49161907,17.10660747,0.769601206
CC037,894CC,Ar 350 MeV/n,4,1.98,4.772284304,0.000494,0.564,0.007103157,0,0.974788591,0.793117535,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,894CC,Fe 600 MeV/n,4,0.44,4.187123875,0.000494,0.564,0.007103157,0,0.974788591,0.793117535,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,894CC,Si 350 MeV/n,4,2.685,3.36975398,0.000494,0.564,0.007103157,0,0.974788591,0.793117535,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,894CC,X-ray,4,0.29,2.55018315,0.000494,0.564,0.007103157,0,0.974788591,0.793117535,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,894CC,Ar 350 MeV/n,8,1,1.261889293,0.000494,0.564,0.007103157,0,0.974788591,0.793117535,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,894CC,Fe 600 MeV/n,8,0.16,2.798315259,0.000494,0.564,0.007103157,0,0.974788591,0.793117535,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,894CC,Si 350 MeV/n,8,2.695,0.893632417,0.000494,0.564,0.007103157,0,0.974788591,0.793117535,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
CC037,894CC,Ar 350 MeV/n,24,0.585,0.639553015,0.000494,0.564,0.007103157,0,0.974788591,0.793117535,6.705240871,0.011119145,0.858471019,4.579715887,0.856264598,8.062915952,0.870653275,2.726099042,1,10.59560433,3.439061085,10.27033369,9.876072597,0.87206229
